DATE,ROUTE NO,SHOP NO,ACCOUNT,SHOP CODE,SHOP NAME,ODD,PCS,PCS(31),CRATES,SERVICE TIME,LATITUDE,LONGITUDE,ADDRESS
31-May,23,18,MD,102525,MD QUEZON AVE. ANGONO RIZAL,31,191,191,6,,14.525106,121.152531,"Blanco Building, Quezon Ave, Angono, Rizal, Philippines"
31-May,23,19,MD,108535,MD PUREGOLD TAYTAY RIZAL,31,240,217,7,,14.555023,121.138678,"Taytay, Rizal, Philippines"
31-May,23,20,ZAPP,ZP02295,Zapp Stall 187 Cainta Public Market,28,120,101,3,,14.587663,121.112949,Stall 187 Grocery Section – Cainta Public Market Junction
4-May,23,18,KA,113011,SH RODRGUEZ QUEZON ANGONO,26,91,3,6,,14.532197,121.153,M L QUEZON COR RODRIGUEZ SAN ISIDRO ANGONO
31-May,24,1,KA,112913,SH DMMA FERIA NORTHBOUND,1,52,50,2,,14.671685,121.0791,"Matandang Balara, Quezon City, Metro Manila, Philippines"
31-May,24,2,MD,100898,MD SAVEMORE FERIA (FOOD BOOTH COR,30,338,327,8,,14.671815,121.079535,"Matandang Balara, Quezon City, Metro Manila, Philippines"
31-May,24,3,MD,101829,MD BATASAN TERMINAL,30,996,964,19,,14.68644,121.087345,"BATODA Tricycle Terminal, Quezon City, Metro Manila, Philippines"
31-May,24,4,MD,101480,MD LITEX,30,425,411,9,,14.699735,121.087892,"Litex, Quezon City, Metro Manila, Philippines"
31-May,24,5,MD,100894,MD SAVEMORE LITEX GROCERY,30,509,493,11,,14.699872,121.088515,"Commonwealth, Quezon City, Metro Manila, Philippines"
31-May,24,6,ZAPP,ZP00010,ZAPP LITEX 3,30,74,71,2,,14.700174,121.087222,"Commonwealth, Quezon City, Metro Manila, Philippines"
31-May,24,7,ZAPP,ZP00418,ZAPP ANGELU BURGER,30,33,32,2,,14.699686,121.065219,"Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,24,10,KA,108865,SH DAHLIA AVE FAIRVIEW,30,13,13,2,,14.699505,121.064366,"Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,24,12,KA,106822,SH DMMA NORTH FAIRVIEW QC COSS,30,16,16,1,,14.709492,121.061337,"North Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,24,14,KA,101661,PETRON ATHERTON,30,21,21,1,,14.708477,121.062232,"North Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,24,16,ZAPP,ZP00008,ZAPP PANGARAP CALOOCAN,30,176,164,5,,14.760823,121.087613,"Barangay 182, Caloocan, Metro Manila, Philippines"
31-May,24,17,MD,100897,MD SAVEMORE BAGONG SILANG,29,973,941,18,,14.775043,121.044942,"Bagong Silang, Caloocan, Metro Manila, Philippines"
31-May,24,18,MD,109849,MD IMALL KIKO CAMARIN,30,660,639,14,,14.756989,121.058657,"Barangay 174, Caloocan, Metro Manila, Philippines"
31-May,24,26,KA,107132,7-11 ST2062 PUNTURIN VALENZUELA,30,169,88,5,,14.739741,120.989331,"Punturin, Metro Manila, Philippines"
31-May,24,28,KA,108175,7-11 ST2295 TIERRA NOVA,16,126,65,4,,14.751129,121.010396,"Barangay 171, Caloocan, Metro Manila, Philippines"
31-May,24,29,KA,100847,7-11 ST1934 MERABELA HOMES,16,111,57,4,,14.747427,121.021129,"Barangay 171, Caloocan, Metro Manila, Philippines"
31-May,24,30,MD,102221,MD PUREGOLD DE PARO,16,367,356,10,,14.74113,121.023636,"Barangay 168, Caloocan, Metro Manila, Philippines"
30-May,24,23,KA,100607,7-11 DEPARO 1,30,69,36,2,,14.740301,121.025474,"Barangay 168, Caloocan, Metro Manila, Philippines"
30-May,24,24,KA,100841,7-11 ST1899 KABATUHAN DEPARO,16,85,44,3,,14.740778,121.020101,"Barangay 168, Caloocan, Metro Manila, Philippines"
30-May,24,25,KA,108077,7-11 ST2327 BIGNAY LLANO ROAD,16,178,92,5,,14.745367,121.002093,"Bignay, Valenzuela, Metro Manila, Philippines"
1-May,24,11,ZAPP,ZP00103,ZAPP BLUE BASKET,16,29,1,1,,14.720171,121.061906,"North Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,25,1,MD,100397,MD EDSA MAC ARTHUR,1,898,869,21,,14.618371,121.051825,"600 Pan-Philippine Hwy, Cubao, Quezon City, Metro Manila, Philippines"
31-May,25,2,MD,100396,MD EDSA AURORA,30,682,572,13,,14.621119,121.050047,"Cubao, Quezon City, Metro Manila, Philippines"
31-May,25,4,KA,100518,7-11 ST449 EASTWOOD 2,26,207,114,5,,14.610863,121.07895,"Tower Two, Two Orchard Rd, Bagumbayan, Quezon City, 1800 Metro Manila, Philippines"
31-May,25,5,KA,100784,7-11 ST1598 IBM PLAZA EASTWOOD,17,149,82,4,,14.607632,121.079758,"Razor Web Consulting, 10 flr. - GH, Bagumbayan, Quezon City, 1800 Metro Manila, Philippines"
31-May,25,6,KA,100543,7-11 EASTWOOD 3,17,78,40,4,,14.610134,121.081098,"Bagumbayan, Quezon City, Metro Manila, Philippines"
31-May,25,7,KA,103915,7-11 WHITEPLAINS ST1767,16,60,31,3,,14.608311,121.070659,"White Plains, Quezon City, Metro Manila, Philippines"
31-May,25,8,KA,100420,7-11 MURPHY,16,121,66,6,,14.614982,121.06169,"Socorro, Cubao, Quezon City, Metro Manila, Philippines"
31-May,25,9,MD,101852,MD VICTORY LINER CUBAO,17,679,679,20,,14.624113,121.04827,"Victory Liner Terminal - Cubao, 683 Epifanio de los Santos Ave, Balintawak, Quezon City, Metro Manila, Philippines"
31-May,25,10,MD,100070,MD MRT GROUND FLOOR CUBAO,31,1627,1627,35,,14.619592,121.051369,"20 Epifanio de los Santos Ave, Cubao, Quezon City, 1109 Metro Manila, Philippines"
31-May,25,12,MD,100069,MD ACT THEATER,31,1037,1037,19,,14.621332,121.050536,"Cubao Aurora Footbridge, Cubao, Quezon City, Metro Manila, Philippines"
31-May,25,14,MD,107236,MD BICOL ISAROG BUS TERMINAL,31,722,722,16,,14.618455,121.051257,"Medalla Building, General Mc Arthur Ave, Cubao, Quezon City, Metro Manila, Philippines"
31-May,25,15,MD,102404,MD EDSA MONTE DE PIEDAD,31,771,721,16,,14.623569,121.048946,"Cubao, Quezon City, Metro Manila, Philippines"
31-May,25,16,KA,108282,SMFA NEWYORK CUBAO,29,31,19,1,,14.623158,121.045386,"Immaculate Concepcion, Quezon City, Metro Manila, Philippines"
31-May,25,17,MD,113210,MD FIVE STAR TERMINAL CUBAO 2,19,1223,1144,35,,14.62466,121.04987,"E. Rodriguez, Quezon City, Metro Manila, Philippines"
31-May,25,18,MD,112713,MD FIVE STAR CUBAO TERMINAL,29,3707,3468,48,,14.623804,121.049542,"Framel Building, 676 Edsa Cubao, Quezon City, 1109 Metro Manila, Philippines"
31-May,25,19,MD,108284,MD ACTEC BUILDING,29,722,536,21,,14.626882,121.047403,"DLTB Co. Bus Terminal, Pan-Philippine Hwy, Quezon City, Metro Manila, Philippines"
31-May,25,20,KA,108578,SMFA VIRON TRANSIT,23,26,16,2,,14.625363,121.048088,"EDSA, Quezon City, Metro Manila, Philippines"
31-May,25,23,MD,113245,MD PUREGOLD QI CENTRAL,19,509,460,13,,14.618003,121.013984,"Doña Imelda, Quezon City, Metro Manila, Philippines"
31-May,25,24,KA,113406,SMFA KATIPUNAN-BONI SERRANO,28,97,10,2,,14.614737,121.070182,"Bayanihan, Project 4, Quezon City, Metro Manila, Philippines"
22-May,25,11,KA,109665,LAWSON ACT THEATRE,3,67,11,2,,14.621302,121.050523,"Cubao Aurora Footbridge, Cubao, Quezon City, Metro Manila, Philippines"
1-May,25,22,MD,401105,"KFC, STORE ROCES",5,366,342,15,,14.629669,121.028563,"80 Don A. Roces Ave, Diliman, Quezon City, 1103 Metro Manila, Philippines"
31-May,26,1,KA,106894,LAWSON - ALTURA,29,65,30,2,,14.602601,121.010225,"3551 Altura, Sampaloc, Maynila, 1008 Kalakhang Maynila, Philippines"
31-May,26,2,KA,107282,LAWSON - LEGARDA,14,90,44,2,,14.601057,120.991705,"KKB Youth Center, Dalupan St, Sampaloc, Manila, Metro Manila, Philippines"
31-May,26,3,ZAPP,ZP00721,ZAPP DE PRITIL MARKET,15,80,68,2,,14.618685,120.965428,"95, Tondo, Manila, Metro Manila, Philippines"
31-May,26,4,ZAPP,ZP00763,ZAPP DE CHESA,26,45,41,2,,14.614314,120.96264,"119, Tondo, Manila, Metro Manila, Philippines"
31-May,26,5,ZAPP,ZP01091,ZAPP ROAD 10 PIER 18,28,51,36,2,,14.625493,120.960252,"Brgy. 101, Tondo, Manila, Metro Manila, Philippines"
31-May,26,6,MD,109193,MD NORTH PORT,22,171,121,5,,14.602858,120.960626,"Marcos Road, Tondo, Maynila, Kalakhang Maynila, Philippines"
31-May,26,7,ZAPP,ZP00328,ZAPP LAKANDULA,22,69,56,2,,14.605654,120.964549,"Brgy. 26, Tondo, Manila, Metro Manila, Philippines"
31-May,26,8,ZAPP,ZP00512,ZAPP EMMIE ALVIN  STORE SEVILLA,25,49,44,2,,14.600595,120.966453,"274, San Nicolas, Manila, Metro Manila, Philippines"
31-May,26,9,ZAPP,ZP01015,Zapp SLT Divisoria Mall Manila,28,26,22,2,,14.600595,120.966453,"274, San Nicolas, Manila, Metro Manila, Philippines"
31-May,26,12,MD,106258,MD LRT 2 RECTO 3RD FLOOR,26,767,693,16,,14.603567,120.983288,"Sysco Building, 770 Rizal Ave, Santa Cruz, Manila, 1001 Metro Manila, Philippines"
31-May,26,13,MD,109291,MD LRT DOROTEO JOSE NORTH BOUND,28,476,430,11,,14.605243,120.982075,"Avenida, Doroteo Jose St, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,26,15,KA,107281,LAWSON GASTAMBIDE,28,76,15,2,,14.602114,120.99073,"Brickly 2, Delos Santos St, Sampaloc, Manila, Metro Manila, Philippines"
31-May,26,16,KA,106891,LAWSON CARRIEDO,6,78,16,2,,14.599749,120.980992,"500 R-9, Binondo, Manila, Metro Manila, Philippines"
31-May,26,17,MD,109399,MD ISETTAN CARRIEDO,6,468,423,11,,14.598892,120.981444,"418 Rizal Ave, Quiapo, Manila, 1001 Metro Manila, Philippines"
31-May,26,18,MD,102306,MD SAVEMORE NAGTAHAN,28,578,522,13,,14.600689,121.000316,"301 Magsaysay Blvd, Santa Mesa, Manila, 1008 Metro Manila, Philippines"
31-May,26,19,MD,109400,MD TUTUBAN CENTER,28,959,836,25,,14.607414,120.97306,"Brgy. 241, Tondo, Manila, Metro Manila, Philippines"
23-May,26,14,MD,109292,MD LRT DOROTEO JOSE SOUTH BOUND,27,209,135,6,,14.605255,120.982032,"Avenida, Doroteo Jose St, Santa Cruz, Manila, Metro Manila, Philippines"
12-May,26,20,KA,113285,SPE LIANAS EARNSHAW,20,353,126,8,,14.603902,120.992994,"1302 M.F. Jhocson St, 407, Manila, 1008 Metro Manila, Philippines"
31-May,27,1,KA,100891,SMFA KATIPUNAN,11,23,23,1,,14.632254,121.07457,"Loyola Heights, Quezon City, Metro Manila, Philippines"
31-May,27,2,ZAPP,ZP02098,ZAPP UP TOWN CENTER,31,72,21,3,,14.653215,121.074601,"Balara - Tumana Jeepney Station, H Ventura St, Quezon City, Metro Manila, Philippines"
31-May,27,3,MD,101679,BOTICA PINOY ATBP - VILLONGCO,9,521,504,10,,14.696804,121.086544,"Philippines, Metro Manila, Quezon City"
31-May,27,4,MD,106990,MD COMMONWEALTH TERMINAL,30,472,472,10,,14.693775,121.086596,"Jeepney Stop, Commonwealth Avenue Market, Quezon City, 1121 Metro Manila, Philippines"
31-May,27,5,MD,100896,MD BF SARI SARI STORE,31,539,522,11,,14.686307,121.086038,"Holy Spirit, Quezon City, Metro Manila, Philippines"
31-May,27,10,KA,112312,SH CONGRESSIONAL EXT QC,30,50,50,2,,14.673552,121.052623,"Culiat, Quezon City, Metro Manila, Philippines"
31-May,27,11,ZAPP,ZP00111,ZAPP VARIEGAT,31,68,68,3,,14.674179,121.048841,"Philand TODA, Philand Dr, Quezon City, Metro Manila, Philippines"
31-May,27,20,KA,112914,SMFA STA. QUITERIA,31,49,49,2,,14.68192,121.008396,"162, Caloocan, Metro Manila, Philippines"
31-May,27,21,MD,108873,MD KEMP MART CALOOCAN,31,231,231,7,,14.663378,120.995219,"Bagong Barrio West, Caloocan, Metro Manila, Philippines"
31-May,27,24,MD,109353,MD PUREGOLD VALENZUELA,31,304,304,8,,14.697707,120.96245,"Dalandanan, Valenzuela, Metro Manila, Philippines"
31-May,27,25,MD,102210,MD PUREGOLD PASO DE BLAS,31,499,499,10,,14.708813,120.993747,"Bagbaguin Road, Valenzuela, Metro Manila, Philippines"
31-May,27,26,ZAPP,ZP00360,ZAPP LORENZO LINGUNAN,31,163,163,5,,14.689568,120.975323,"Karuhatan, Valenzuela, Metro Manila, Philippines"
31-May,27,27,ZAPP,ZP00509,ZAPP MAGNOLIA PLACE,31,29,27,2,,14.680687,121.024421,"Talipapa, Novaliches, Quezon City, Metro Manila, Philippines"
30-May,27,6,KA,106600,7-11 ST2138 DON ANTONIO 2,29,181,82,4,,14.67816,121.081995,"46 Don Jose, Quezon City, Metro Manila, Philippines"
30-May,27,9,KA,100758,7-11 CHIMES SQUARE ST1434,14,74,36,3,,14.67312,121.061794,"Pasong Tamo, Quezon City, Metro Manila, Philippines"
30-May,27,12,KA,100805,7-11 ST1573 PHILAND TANDANG SORA,15,140,68,4,,14.673728,121.048649,"Philand TODA, Philand Dr, Quezon City, Metro Manila, Philippines"
30-May,27,13,KA,107066,7-11 ST2145 TANDANG SORA,15,113,55,3,,14.67554,121.045541,"Pasong Tamo, Quezon City, Metro Manila, Philippines"
30-May,27,15,KA,109882,7-11 ST2752 TANDANG SORA 2,15,86,42,3,,14.676414,121.042283,"Tandang Sora, Quezon City, Metro Manila, Philippines"
30-May,27,16,KA,100850,7-11 ST1999 VENUS T.SORA,15,161,78,4,,14.676689,121.03494,"Tandang Sora, Quezon City, Metro Manila, Philippines"
30-May,27,14,KA,100430,7-11 ST. JAMES,15,150,111,4,,14.677125,121.032382,"Tandang Sora Avenue, Tandang Sora, Quezon City, Metro Manila, Philippines"
30-May,27,17,KA,109283,7-11 ST2633 REAL VILLAGE,23,62,30,3,,14.678828,121.025388,"Tandang Sora, Quezon City, Metro Manila, Philippines"
17-May,27,22,ZAPP,ZP00956,ZAPP TRC KARUHATAN,15,47,16,2,,14.678761,120.980517,"Marulas, Valenzuela, Metro Manila, Philippines"
1-May,27,19,KA,109719,SMFA TANDANG SORA,10,16,1,1,,14.679712,121.018915,"Rivera, Project 8, Quezon City, Metro Manila, Philippines"
31-May,28,1,KA,100790,7-11 ST1542 BELTON PLACE,1,53,39,3,,14.561499,121.011473,"San Antonio, Makati, Metro Manila, Philippines"
31-May,28,2,KA,100623,7-11 ST794 BAGTIKAN,23,79,61,4,,14.562536,121.010832,"San Antonio, Makati, Metro Manila, Philippines"
31-May,28,3,KA,100749,7-11 LINEAR MAKATI ST1469,24,69,53,3,,14.558749,121.007702,"7282 Malugay, Makati, 1203 Kalakhang Maynila, Philippines"
31-May,28,8,KA,100535,7-11 MALUGAY,24,45,35,3,,14.559729,121.010845,"Lotus Tower, Pasay, Metro Manila, Philippines"
31-May,28,12,MD,100094,MD JAC LINER BUENDIA,24,1215,1019,21,,14.554221,120.996895,"Gil Puyat Avenue, Pasay, Metro Manila, Philippines"
31-May,28,13,MD,109321,MD LRT GIL PUYAT NORTH WING,26,513,513,12,,14.554306,120.997045,"Gil Puyat Avenue, Pasay, Metro Manila, Philippines"
31-May,28,14,MD,109322,MD LRT GIL PUYAT SOUTH WING,31,156,136,6,,14.553763,120.997112,"Batangas Starexpress Terminal, 274a Sen. Gil J. Puyat Ave, Pasay, Metro Manila, Philippines"
31-May,28,16,KA,106889,LAWSON - FB HARRISON,27,80,16,2,,14.552433,120.992099,"Fb Harrison Street, Pasay, Metro Manila, Philippines"
31-May,28,17,MD,108844,MD JAM BUS TERMINAL BUENDIA,6,722,675,12,,14.553545,120.997603,"Buendia Bus Term., 2124 Taft Ave, Pasay, Metro Manila, Philippines"
31-May,28,19,MD,109707,MD VMALL LIBERTAD PASAY,29,447,447,10,,14.547065,120.998626,"92, Pasay, Metro Manila, Philippines"
31-May,28,20,ZAPP,ZP00268,ZAPP PASAY CITY HALL,31,61,47,3,,14.54436,120.994936,"70, Pasay, Metro Manila, Philippines"
31-May,28,22,KA,106305,ALFAMART SHELL RESIDENCES 9,24,44,44,2,,14.535912,120.985999,"Barangay 76, Pasay, Metro Manila, Philippines"
31-May,28,23,KA,106596,ALFAMART FIVE ECOM CENTER 1920,31,47,47,2,,14.538872,120.982395,"Palm Coast Ave, Pasay, Metro Manila, Philippines"
31-May,28,24,KA,103564,ALFAMART MOA TASTE ASIA,31,23,22,2,,14.537118,120.981469,"Sunset Ave, Pasay, Metro Manila, Philippines"
31-May,28,27,KA,107043,ALFAMART MAAX PASAY,30,68,68,3,,14.531175,120.984041,"Barangay 76, Pasay, Metro Manila, Philippines"
31-May,28,29,KA,103565,ALFAMART SEA RESIDENCES,31,25,25,2,,14.53507,120.986173,"Barangay 76, Pasay, Metro Manila, Philippines"
31-May,28,33,KA,109720,SH MACAPAGAL BELLA PQUE,30,25,25,2,,14.522954,120.991179,"Tambo, Parañaque, Metro Manila, Philippines"
31-May,28,35,MD,103902,MD METROPOINT MALL 2ND LEVEL,31,409,409,10,,14.537902,121.001253,"2878 P.Zamora, Pasay, 1303 Metro Manila, Philippines"
31-May,28,38,KA,103634,GREENBEAN - VETERANS HOSPITAL,31,40,27,3,,14.544069,120.992261,"Joe Fagg Rd, Pasay, Metro Manila, Philippines"
31-May,28,36,KA,113316,7-11 ST2887 W MALL,21,149,77,4,,14.532867,120.988444,"Barangay 76, Pasay, Metro Manila, Philippines"
31-May,28,34,KA,113317,7-11 ST2849 MERIDIAN PARK,16,139,45,4,,14.535957,120.989375,"Barangay 76, Pasay, Metro Manila, Philippines"
30-May,28,9,KA,101257,7-11 BUENDIA 4,10,93,45,4,,14.554626,120.998415,"47, Pasay, Metro Manila, Philippines"
30-May,28,10,KA,106328,7-11 ST2142 LRT BUENDIA,15,69,34,3,,14.554525,120.997169,"Gil Puyat, Pasay, Metro Manila, Philippines"
30-May,28,15,KA,101223,7-11 ST321 BUENDIA 2,15,199,96,5,,14.553282,120.991894,"Monica Condominium, 90 Buendia Ave, Pasay, Metro Manila, Philippines"
30-May,28,18,KA,109696,7-11 ST2645 CARTIMAR PASAY,15,106,51,4,,14.550869,120.997724,"39, Pasay, Metro Manila, Philippines"
30-May,28,25,KA,109197,7-11 ST2528 SCAPE,15,121,55,4,,14.53333,120.988872,"Barangay 76, Pasay, Metro Manila, Philippines"
30-May,28,26,KA,106640,7-11 ST2180 HOTEL 101,14,48,35,3,,14.535743,120.988053,"Hotel101, Pasay, Metro Manila, Philippines"
30-May,28,28,KA,101349,7-11 ST1936 OCEANAIRE,23,46,22,2,,14.532228,120.986067,"Barangay 76, Pasay, Metro Manila, Philippines"
30-May,28,31,KA,101296,7-11 ST1086 SOLEMARE,15,57,28,2,,14.529258,120.988638,"Solemare Parksuites, Tower B, Diosdado Macapagal Blvd, Parañaque, Metro Manila, Philippines"
30-May,28,32,KA,112439,7-11 ST2526 ASEANA SQUARE,15,92,45,3,,14.521341,120.990166,"Tambo, Parañaque, Metro Manila, Philippines"
30-May,28,34,KA,101287,7-11 ST906 ASEANA DRIVE,15,69,34,3,,14.528925,120.991559,"Parañaque, Metro Manila, Philippines"
22-May,28,11,MD,100101,SPE JAC LINER BUENDIA,15,0,0,0,,14.554221,120.996895,"Gil Puyat Avenue, Pasay, Metro Manila, Philippines"
8-May,28,36,MD,100093,MD PNB FINANCIAL CENTER,1,91,15,5,,14.549082,120.987681,"1, Pasay, Metro Manila, Philippines"
31-May,29,3,MD,100044,MD ABC GUADALUPE,5,841,841,18,,14.565481,121.045646,"885 P.Burgos, Makati, 1212 Kalakhang Maynila, Philippines"
31-May,29,4,MD,101458,MD RAMON MAGSAYSAY,31,1105,1105,20,,14.564714,121.045445,"Guadalupe Nuevo, Makati, Metro Manila, Philippines"
31-May,29,5,KA,109471,BUDGET MART - GUADALUPE,31,87,82,3,,14.564004,121.045456,"Guadalupe Nuevo, Makati, Metro Manila, Philippines"
31-May,29,6,MD,102304,MD PUREGOLD MAKATI,29,431,431,9,,14.574697,121.012217,"Singkamas, Makati, Metro Manila, Philippines"
31-May,29,15,MD,109323,MD LRT PEDRO GIL SOUTH BOUND,31,234,234,7,,14.57633,120.988097,"Pedro Gil, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,29,16,KA,108530,LAWSON PEDRO GIL,31,56,25,2,,14.575284,120.986638,"Brgy. 697, Malate, Manila, 1004 Metro Manila, Philippines"
31-May,29,17,KA,106824,SH UNITED NATIONS PEREZ COSS,14,16,16,2,,14.583661,120.989021,"Brgy. 674, Paco, Manila, Metro Manila, Philippines"
31-May,29,19,KA,103884,7-11 PORT AREA - PTT CONV,30,106,55,3,,14.584741,120.973914,"653, Port Area, Manila, Metro Manila, Philippines"
31-May,29,20,KA,103894,7-11 RESIDENCIA REAL ST1489,16,52,27,4,,14.591058,120.976818,"122 Real St, Intramuros, Manila, 1002 Metro Manila, Philippines"
31-May,29,21,KA,103881,7-11 ST334 OWWA 2,16,110,57,3,,14.589316,120.978217,"658, Intramuros, Manila, 1002 Metro Manila, Philippines"
31-May,29,22,KA,103888,7-11 LYCEUM(EX-MARITIME AGENCY,16,29,15,2,,14.592211,120.977841,"654, Intramuros, Manila, 1002 Metro Manila, Philippines"
31-May,29,24,KA,113087,7-11 LETRAN 2,16,87,45,3,,14.593303,120.97749,"Statue of Isabella II of Spain, Magallanes Dr, Intramuros, Manila, 1002 Metro Manila, Philippines"
31-May,29,25,KA,106550,7-11 ST1570 BF CONDO (INTRAMUROS),16,51,27,2,,14.593123,120.974565,"Postigo St, Intramuros, Manila, 1002 Metro Manila, Philippines"
31-May,29,26,KA,103890,7-11 ST987 FERLAW,16,82,42,3,,14.591985,120.973847,"655, Intramuros, Manila, 1002 Metro Manila, Philippines"
31-May,29,28,KA,103871,GREEN BEAN - US EMBASSY MAIN,16,49,32,3,,14.577232,120.978001,"666, Ermita, Manila, Metro Manila, Philippines"
31-May,29,29,MD,113244,MD SM MANILA LGF,20,647,626,16,,14.5896977,120.9823239,"SM City Manila, Natividad Almeda-Lopez corner A. Villegas and San Marcelino Street, Ermita, Manila, Metro Manila"
31-May,29,30,MD,107990,MD ROBINSONS MANILA,30,467,452,12,,14.577364,120.984054,"Sta. Monica St, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,29,31,ZAPP,ZP02314,Zapp SLT Mitsubishi Paco Manila,30,128,75,4,,14.589244,120.997244,Mitsubishi Services – 1760 Paz M. Guanzon Street Paco Manila
30-May,29,2,KA,107343,7-11 ST2144 WEST REMBO 2,18,119,58,4,,14.560153,121.063101,"West Rembo, Makati, Metro Manila, Philippines"
30-May,29,8,KA,107135,7-11 ST2261 AGONCILLO,15,35,17,2,,14.576962,120.989777,"Brgy. 675, Paco, Manila, Metro Manila, Philippines"
30-May,29,9,KA,103840,7-11 PCU,15,72,35,3,,14.576364,120.989264,"Brgy. 694, Malate, Manila, 1004 Metro Manila, Philippines"
30-May,29,10,KA,103842,7-11 ST262 PCU 2,15,89,43,3,,14.576088,120.988462,"Pedro Gil, Ermita, Manila, 1000 Metro Manila, Philippines"
30-May,29,11,KA,103855,7-11 ESCODA,15,39,19,2,,14.577823,120.988436,"Brgy. 676, Paco, Manila, Metro Manila, Philippines"
30-May,29,12,KA,103850,7-11 VICTORIA DE MANILA,15,137,67,4,,14.575129,120.988644,"Gen M. Malvar, Malate, Manila, 1004 Metro Manila, Philippines"
30-May,29,13,KA,107054,7-11 ST2141 PILAR HIDALGO,15,79,36,3,,14.575354,120.986794,"Brgy. 697, Malate, Manila, 1004 Metro Manila, Philippines"
30-May,29,14,KA,103844,7-11 ST236 UP MANILA,14,48,24,3,,14.575903,120.988054,"Brgy. 696, Malate, Manila, 1004 Metro Manila, Philippines"
30-May,29,18,KA,109666,LAWSON MADOCS,15,153,20,2,,14.58173,120.983015,"666, Ermita, Manila, Metro Manila, Philippines"
25-May,29,1,KA,100584,7-11 WEST REMBO,4,70,30,3,,14.563244,121.059004,"West Rembo, Makati, Metro Manila, Philippines"
31-May,30,2,MD,100056,MD JAC LINER KAMUNING ,13,1158,262,23,,14.631627,121.045825,"Kamias Terminal, Diliman, Quezon City, Metro Manila, Philippines"
31-May,30,3,MD,109351,MD JAM KAMUNING STATION,7,1439,1439,23,,14.631935,121.044958,"Cubao, Diliman, Quezon City, Metro Manila, Philippines"
31-May,30,5,KA,109721,SH QUEZON AVE EDSA BOUND,31,36,36,2,,14.624428,121.009403,"Tatalon, Quezon City, Metro Manila, Philippines"
31-May,30,6,MD,402232,"MD SHOP, EVER SUPERMARKET ROCES",31,336,336,11,,14.633139,121.020493,"Fisher Mall, Diliman, Quezon City, Metro Manila, Philippines"
31-May,30,7,KA,109343,SH QUEZON AVE IBANK QC,31,25,25,1,,14.641273,121.03356,"SJB Condominium, Panay Ave, Diliman, Quezon City, Metro Manila, Philippines"
31-May,30,8,KA,101497,SHELL WEST TRIANGLE SERVICE STN,31,40,39,2,,14.642563,121.034145,"West Triangle, Quezon City, Metro Manila, Philippines"
31-May,30,9,KA,103713,SH W.A BALER,30,18,18,2,,14.648264,121.02828,"Bungad, Project 7, Quezon City, Metro Manila, Philippines"
31-May,30,11,MD,100055,MD SSG SUPERMARKET,31,277,259,7,,14.638793,121.015132,"Damayan, San Francisco del Monte, Quezon City, Metro Manila, Philippines"
31-May,30,12,KA,109883,7-11 ST2683 ROOSEVELT 2,29,123,64,4,,14.639947,121.016479,"Paraiso, San Francisco del Monte, Quezon City, Metro Manila, Philippines"
31-May,30,13,KA,100759,7-11 CPI CONGRESSIONAL ST1448,16,65,34,2,,14.660869,121.020338,"Ramon Magsaysay, Bago Bantay, Quezon City, Metro Manila, Philippines"
31-May,30,14,KA,100427,7-11 ROAD 8,16,153,79,4,,14.662875,121.043915,"Vasra, Diliman, Quezon City, Metro Manila, Philippines"
31-May,30,17,MD,101686,MD ROAD 1 PROJ 6,16,41,41,2,,14.660008,121.041483,"Barangay Project 6, Project 6, Quezon City, Metro Manila, Philippines"
31-May,30,19,ZAPP,ZP00916,ZAPP SITIO MENDEZ,31,83,80,2,,14.664598,121.01662,"Bahay Toro, Quezon City, Metro Manila, Philippines"
31-May,30,20,ZAPP,ZP01110,ZAPP TGP MISSSIONARY RD,30,80,78,3,,14.659734,121.01734,"Bahay Toro, Quezon City, Metro Manila, Philippines"
31-May,30,21,KA,109839,SH EDSA KAINGIN SBOUND QC,30,64,64,2,,14.657297,121.016279,"Katipunan, Quezon City, Metro Manila, Philippines"
31-May,30,22,MD,106133,MD LRT 3 ROOSEVELT,31,559,523,11,,14.657449,121.021188,"Roosevelt, Quezon City, Metro Manila, Philippines"
31-May,30,27,KA,113460,7-11 ST2996 PARAMOUNT 2,29,200,45,5,,14.655063,121.029755,"West Edsa Store Building, Edsa Skybridge, Project 7, Quezon City, Metro Manila, Philippines"
30-May,30,10,KA,100677,7-11 ST1159 BALER,7,67,33,2,,14.648206,121.027462,"Bungad, Project 7, Quezon City, Metro Manila, Philippines"
30-May,30,15,KA,100429,7-11 PROJ.8 (SHORTHORN ),15,155,75,4,,14.668431,121.020505,"Bahay Toro, Quezon City, Metro Manila, Philippines"
30-May,30,16,KA,113323,7-11 ST2800 GSIS VILL.,15,178,87,5,,14.672505,121.020205,"Sangandaan, Project 8, Quezon City, Metro Manila, Philippines"
